condition,frac_count,frac_mass,uniprot_bio_process
glycerol_pAA,0.00023323119431800069,0.00029574108786685954,Biotin biosynthesis
glycerol_pAA,0.004155369383092155,0.003703837425300751,Branched-chain amino acid biosynthesis
glycerol_pAA,0.0005443950477337537,0.00042371611067836484,Capsule biogenesis/degradation
glycerol_pAA,0.0062918578083210825,0.009635624118302936,Carbohydrate metabolism
glycerol_pAA,0.00021084326679537364,0.0007502543750764227,Carbon dioxide fixation
glycerol_pAA,0.0005545971412883686,0.0014821504849341389,Cell adhesion
glycerol_pAA,0.030935156485237075,0.037760633421973944,Cell cycle
glycerol_pAA,0.030935156485237075,0.037760633421973944,Cell division
glycerol_pAA,0.002849501408101454,0.004147435733195792,Cell shape
glycerol_pAA,0.0019928089410014348,0.0028894520687462216,Cell wall biogenesis/degradation
glycerol_pAA,1.034378929842895e-05,2.2936348038050638e-05,Cellulose biosynthesis
glycerol_pAA,0.007976903593758302,0.01165038725486853,Chemotaxis
glycerol_pAA,0.0001738606776598948,0.00017056803547655814,Chromate resistance
glycerol_pAA,0.00011633220567137214,0.00033671110127154314,Chromosome partition
glycerol_pAA,9.564462707451424e-05,9.027550602960385e-05,Cobalamin biosynthesis
glycerol_pAA,8.487575054464301e-05,9.658376730575662e-05,Coenzyme A biosynthesis
glycerol_pAA,0.02324674542588427,0.02986961714258341,Conjugation
glycerol_pAA,0.00042820453780619564,0.0013085048753883894,Copper transport
glycerol_pAA,0.010946279601126482,0.01407232226622936,Cysteine biosynthesis
glycerol_pAA,0.00015657379691457518,0.00026638623709346126,Cytosine metabolism
glycerol_pAA,0.037803007492162456,0.013319219986790403,DNA condensation
glycerol_pAA,0.0030705467684514426,0.0034302172967680586,DNA damage
glycerol_pAA,6.928921872509254e-05,0.00014164802601442862,DNA excision
glycerol_pAA,6.2346127278201885e-06,7.642712703867793e-06,DNA integration
glycerol_pAA,0.0028908765652951697,0.0020440872544699785,DNA recombination
glycerol_pAA,0.0030702633769638145,0.003429986708382576,DNA repair
glycerol_pAA,0.007458013779911086,0.016262903139620633,DNA replication
glycerol_pAA,1.714518500150552e-05,1.4392634950445661e-05,DNA synthesis
glycerol_pAA,0.0012143325244867958,0.00039772668667316645,Deoxyribonucleotide synthesis
glycerol_pAA,0.002802883508386617,0.0014757044218339924,Detoxification
glycerol_pAA,0.0029227581076533412,0.0035063214775765505,Diaminopimelate biosynthesis
glycerol_pAA,0.012040170743371296,0.01008354258074996,Electron transport
glycerol_pAA,0.0001119396376131352,0.00016880723439219512,Enterobactin biosynthesis
glycerol_pAA,7.793265909775235e-06,1.1973447373668625e-05,Exopolysaccharide synthesis
glycerol_pAA,0.016799447386599126,0.014786503186047004,Fatty acid biosynthesis
glycerol_pAA,0.017066968950920136,0.015314716685934177,Fatty acid metabolism
glycerol_pAA,0.0,1.9016651711120756e-09,Fimbrium biogenesis
glycerol_pAA,1.8703838183460563e-05,1.4821351736203619e-05,Flagellar rotation
glycerol_pAA,0.00017527763509803574,0.000215246449078048,Folate biosynthesis
glycerol_pAA,6.730547831169522e-05,5.551882375565529e-05,Fucose metabolism
glycerol_pAA,0.006655732478435679,0.012892126200292816,GMP biosynthesis
glycerol_pAA,0.009607679909314723,0.006830377075950861,Galactitol metabolism
glycerol_pAA,0.00044364937388193204,0.0006259265072066155,Galactose metabolism
glycerol_pAA,0.002498095963442498,0.004473353433108729,Gluconate utilization
glycerol_pAA,0.00606443613949946,0.008959721482927965,Gluconeogenesis
glycerol_pAA,0.0017889087656529517,0.004253789193545547,Glucose metabolism
glycerol_pAA,0.00016280840964239535,0.000673391579915532,Glutamate biosynthesis
glycerol_pAA,0.0003583485361058467,0.0005659061572005018,Glutathione biosynthesis
glycerol_pAA,0.005069732017924511,0.009789012859721623,Glycerol metabolism
glycerol_pAA,0.00011987459926672453,0.00023426310078916875,Glycogen biosynthesis
glycerol_pAA,8.898492711525177e-05,0.0002161957505322263,Glycogen metabolism
glycerol_pAA,0.037831771728156716,0.05905971817974046,Glycolysis
glycerol_pAA,0.00908680635505411,0.015506673891814243,Glyoxylate bypass
glycerol_pAA,7.495704847765636e-05,9.572633373424071e-05,Heme biosynthesis
glycerol_pAA,0.00378115092367913,0.004593394133120956,Histidine biosynthesis
glycerol_pAA,0.02676292530863104,0.03283051900079318,Host-virus interaction
glycerol_pAA,0.02086994101914664,0.028457914012337566,Hydrogen ion transport
glycerol_pAA,0.00035650649143626346,0.001035044811329922,Hydrogen peroxide
glycerol_pAA,0.05851070688464195,0.08125438786267436,Ion transport
glycerol_pAA,0.0014114313041322022,0.0009477703228006238,Iron storage
glycerol_pAA,0.0006272870578649994,0.001408716046041072,Iron transport
glycerol_pAA,0.002367169096158274,0.001175970143334073,Isoleucine biosynthesis
glycerol_pAA,0.0009730246727713916,0.0008683597250272288,Isoprene biosynthesis
glycerol_pAA,0.00046051116739580933,0.0006936025141012645,Leucine biosynthesis
glycerol_pAA,0.0012011548203120848,0.0008343747329676445,Lipid A biosynthesis
glycerol_pAA,0.01844935262757045,0.016300027502211815,Lipid biosynthesis
glycerol_pAA,0.00017201863299031155,0.00032861141628347316,Lipid degradation
glycerol_pAA,0.018750172691687772,0.016861374685112566,Lipid metabolism
glycerol_pAA,0.00045767725251952745,0.000813643214113492,Lipid transport
glycerol_pAA,0.004402345064560123,0.005107136267282241,Lipopolysaccharide biosynthesis
glycerol_pAA,0.003093076391717884,0.0037871309722480114,Lysine biosynthesis
glycerol_pAA,0.0,5.971412373057243e-08,Maltose metabolism
glycerol_pAA,0.0003416284383357835,0.0003439472281625863,Menaquinone biosynthesis
glycerol_pAA,0.0024537451956286862,0.0035694959582207413,Methionine biosynthesis
glycerol_pAA,0.00012497564604403195,8.053751046738743e-05,Methotrexate resistance
glycerol_pAA,0.0006033404771604173,0.00042305435569691996,Molybdenum cofactor biosynthesis
glycerol_pAA,7.08478719070476e-07,7.441298495655949e-07,Nickel transport
glycerol_pAA,0.0002522184239890894,0.00021639157611090954,Nitrate assimilation
glycerol_pAA,1.2469225455640377e-05,2.165019768077677e-05,Nitrogen fixation
glycerol_pAA,0.0024288067447174057,0.002691116509457797,Nucleotide biosynthesis
glycerol_pAA,0.007875874528418852,0.004611155257102356,Nucleotide metabolism
glycerol_pAA,0.004261782886696541,0.006138244447972196,One-carbon metabolism
glycerol_pAA,3.9249721036504364e-05,6.15514813838208e-05,Oxygen transport
glycerol_pAA,4.520094227669636e-05,6.859468572127294e-05,PHB biosynthesis
glycerol_pAA,0.0006676703448520165,0.0006529142288700788,Pantothenate biosynthesis
glycerol_pAA,0.00504408508829416,0.00767372423879187,Pentose shunt
glycerol_pAA,0.007629182238438513,0.015898141313415343,Peptide transport
glycerol_pAA,0.0019409482987654757,0.0029498766374360507,Peptidoglycan synthesis
glycerol_pAA,0.00015274801183159462,0.00023610045844241713,Phenylalanine biosynthesis
glycerol_pAA,0.00019879912857117553,0.00025116526006767613,Phosphate transport
glycerol_pAA,0.00043061336545103526,0.0006434129768414836,Phospholipid biosynthesis
glycerol_pAA,0.00043061336545103526,0.0006434129768414836,Phospholipid metabolism
glycerol_pAA,0.01528273614481305,0.010141669163160604,Phosphotransferase system
glycerol_pAA,5.526134008749712e-06,1.0656674388840616e-05,Plasmid copy control
glycerol_pAA,0.0013993871659080041,0.002044060389238825,Polyamine biosynthesis
glycerol_pAA,4.534263802051046e-06,9.829863444878845e-06,Polysaccharide degradation
glycerol_pAA,0.0008484741139588019,0.001233664977318835,Porphyrin biosynthesis
glycerol_pAA,9.635310579358472e-06,2.0667211336288886e-05,Potassium transport
glycerol_pAA,0.00031088046192812485,0.0004253482967270005,Proline biosynthesis
glycerol_pAA,0.00012370038434970508,0.0006369506531261059,Proline metabolism
glycerol_pAA,0.0844432951345224,0.14208170366585032,Protein biosynthesis
glycerol_pAA,0.015804743265024176,0.021840376446939,Protein transport
glycerol_pAA,0.011447457446996935,0.020607497212558317,Purine biosynthesis
glycerol_pAA,1.0060397810800758e-05,7.410675868101809e-06,Purine metabolism
glycerol_pAA,0.0016616659877078943,0.0010754666797013865,Purine salvage
glycerol_pAA,0.0010870897465417382,0.0016964935664993397,Putrescine biosynthesis
glycerol_pAA,0.00039249721036504364,0.0005315536936102678,Pyridine nucleotide biosynthesis
glycerol_pAA,0.0011412175206787227,0.0015483719170199656,Pyridoxine biosynthesis
glycerol_pAA,0.0014077472147930356,0.0019488044190638166,Pyrimidine biosynthesis
glycerol_pAA,0.00040695017623408136,0.0005086112210467063,Queuosine biosynthesis
glycerol_pAA,0.0010270107511645618,0.000927865614890433,Quorum sensing
glycerol_pAA,7.65157016596114e-06,1.2830880945184536e-05,RNA repair
glycerol_pAA,0.000948369613347739,0.001570940793527367,Respiratory chain
glycerol_pAA,9.266901645441825e-05,0.00018863538573350057,Restriction system
glycerol_pAA,0.002142014559237677,0.0013794881260588857,Riboflavin biosynthesis
glycerol_pAA,0.0015157193715793762,0.0011514138582984083,Ribosome biogenesis
glycerol_pAA,0.0007189642041127189,0.000963361221167263,SOS response
glycerol_pAA,0.004205813067889973,0.003359461480352407,Septation
glycerol_pAA,0.0011413592164225368,0.0016683207491495313,Serine biosynthesis
glycerol_pAA,0.00011293150781983387,0.00023794700288393172,Sodium transport
glycerol_pAA,0.0014100143466940613,0.00207449928102764,Spermidine biosynthesis
glycerol_pAA,2.8622540250447228e-05,2.7529742171171593e-05,Steroid metabolism
glycerol_pAA,0.030675994969801095,0.03884202971416178,Stress response
glycerol_pAA,0.023023432933633257,0.020170774140826325,Sugar transport
glycerol_pAA,0.0004922510140101667,0.0006635310938430992,Sulfate transport
glycerol_pAA,0.00017853663720575994,0.0003241221390840363,Symport
glycerol_pAA,3.2306629589613705e-05,2.602923342101875e-05,Tellurium resistance
glycerol_pAA,0.00012270851414300643,0.00025425967658202197,Thiamine biosynthesis
glycerol_pAA,0.001738748472342762,0.0030518510620455627,Threonine biosynthesis
glycerol_pAA,0.00010428806744717405,3.831809385849501e-05,Toxin-antitoxin system
glycerol_pAA,0.056098336846206985,0.04245194130292475,Transcription
glycerol_pAA,0.0020001771196797675,0.0026944237532336443,Transcription antitermination
glycerol_pAA,0.049043730848934625,0.029454522260049777,Transcription regulation
glycerol_pAA,0.009987566198480314,0.009731871036705598,Transcription termination
glycerol_pAA,0.044363237039267436,0.029417265812879168,Translation regulation
glycerol_pAA,0.007767052197169628,0.005605254553129637,Translocation
glycerol_pAA,0.1247317876689279,0.15181619312400985,Transport
glycerol_pAA,1.3461095662339043e-05,1.834295390492968e-05,Transposition
glycerol_pAA,0.04151727802476133,0.06497238104183509,Tricarboxylic acid cycle
glycerol_pAA,0.00012497564604403195,8.053751046738743e-05,Trimethoprim resistance
glycerol_pAA,0.000474822437521033,0.0006882435542792898,Tryptophan biosynthesis
glycerol_pAA,0.010983545581749589,0.020759079218951305,Tryptophan catabolism
glycerol_pAA,0.002511415363361023,0.0024120696532283522,Two-component regulatory system
glycerol_pAA,4.647620397102322e-05,7.012581709897992e-05,Tyrosine biosynthesis
glycerol_pAA,0.000777059459076498,0.0007080012735772208,Ubiquinone biosynthesis
glycerol_pAA,0.0,2.3671291099349987e-09,Viral genome integration
glycerol_pAA,0.0001323438247223649,0.0001699555829254754,Virulence
glycerol_pAA,0.0,2.3671291099349987e-09,Virus entry into host cell
glycerol_pAA,4.534263802051046e-06,9.829863444878845e-06,Xylan degradation
glycerol_pAA,6.376308471634283e-05,0.00011434489128715765,Xylose metabolism
glycerol_pAA,4.208363591278627e-05,5.708057776091641e-05,Zinc transport
glycerol_pAA,2.833914876281904e-07,9.646127679554007e-07,cAMP biosynthesis
glycerol_pAA,0.00013446926087957634,0.00012886001674781988,mRNA processing
glycerol_pAA,0.0015203953311252413,0.002267336091261569,rRNA processing
glycerol_pAA,0.004138649285322092,0.006534047035337304,tRNA processing
lb_miller,0.013681083044978124,0.01970163488079846,ATP synthesis
lb_miller,0.016284182125835003,0.022313916452688345,Amino-acid biosynthesis
lb_miller,0.005856402050509905,0.007127298573728574,Amino-acid transport
lb_miller,1.2018556169984208e-07,1.7716166593245006e-07,Ammonia transport
lb_miller,0.10207275625274399,0.13224873725655734,Antibiotic resistance
lb_miller,8.004358409209483e-05,0.00017314900887860655,Antiport
lb_miller,4.086309097794631e-06,5.41600710203987e-06,Antiviral defense
lb_miller,0.0006922688353910904,0.0011747841593802765,Arginine biosynthesis
lb_miller,7.607746055600005e-05,0.00014428833458720656,Arginine metabolism
lb_miller,0.0015872907133698145,0.0020272707855798,Aromatic amino acid biosynthesis
lb_miller,4.4108101143842046e-05,7.930991924435869e-05,Aromatic hydrocarbons catabolism
lb_miller,2.4037112339968417e-07,1.6185139850618895e-07,Arsenical resistance
lb_miller,0.00010275865525336499,0.00011966614379418733,Ascorbate biosynthesis
lb_miller,0.00017174516766907435,0.0003351854975820737,Asparagine biosynthesis
lb_miller,0.0006375844048176623,0.0004675099517661877,Autoinducer synthesis
lb_miller,6.970762578590841e-06,3.726409732498911e-06,Bacterial flagellum biogenesis
lb_miller,3.966123536094789e-06,2.575405699203209e-06,Bacterial flagellum protein export
lb_miller,0.00010852756221495741,9.459558088368474e-05,Bacteriocin transport
lb_miller,2.4037112339968417e-05,2.430504953918952e-05,Bile acid catabolism
lb_miller,5.179997709263194e-05,6.599818851248988e-05,Biotin biosynthesis
lb_miller,0.0038097621203232943,0.0036769794405226964,Branched-chain amino acid biosynthesis
lb_miller,0.0005685978924019529,0.00046991585093317153,Capsule biogenesis/degradation
lb_miller,0.006800459637662165,0.010715109376374932,Carbohydrate metabolism
lb_miller,0.0001541980756608974,0.00057686900481091,Carbon dioxide fixation
lb_miller,0.0004768963088249734,0.0013597896033923592,Cell adhesion
lb_miller,0.028819416025566834,0.0397726326972318,Cell cycle
lb_miller,0.028819416025566834,0.0397726326972318,Cell division
lb_miller,0.002839624266282169,0.004372830395148324,Cell shape
lb_miller,0.0019465253572906425,0.0030359080431452494,Cell wall biogenesis/degradation
lb_miller,5.889092523292262e-06,1.3970619026463268e-05,Cellulose biosynthesis
lb_miller,0.005250065891734202,0.006892784613209636,Chemotaxis
lb_miller,0.00012715632427843292,0.0001312308636536667,Chromate resistance
lb_miller,0.00016573588958408223,0.0005204698071794205,Chromosome partition
lb_miller,7.860135735169672e-05,7.507498991520183e-05,Cobalamin biosynthesis
lb_miller,7.631783167939973e-05,9.530641472847542e-05,Coenzyme A biosynthesis
lb_miller,0.018715656224584508,0.025173907215629836,Conjugation
lb_miller,0.00014674657083550718,0.00043552242875060634,Copper transport
lb_miller,0.0029914186307090696,0.004075538509344186,Cysteine biosynthesis
lb_miller,8.677397554728598e-05,0.00015507113721741615,Cytosine metabolism
lb_miller,0.04451288611564711,0.01671771843894669,DNA condensation
lb_miller,0.002783016866721543,0.0033820516240477528,DNA damage
lb_miller,8.340877981969041e-05,0.00018854867733073176,DNA excision
lb_miller,5.889092523292262e-06,8.043358351439321e-06,DNA integration
lb_miller,0.002771118496113259,0.002020996309911359,DNA recombination
lb_miller,0.002782536124474744,0.0033815458384274205,DNA repair
lb_miller,0.009235058561015867,0.02160792639375464,DNA replication
lb_miller,1.74269064464771e-05,1.5364946952783478e-05,DNA synthesis
lb_miller,0.0010278269236570496,0.00035443269091794483,Deoxyribonucleotide synthesis
lb_miller,0.002612233183546068,0.0014621578789711976,Detoxification
lb_miller,0.0022633344979314262,0.002749286593544317,Diaminopimelate biosynthesis
